dealer_id,name,website,street,street2,zip,city,province,country,phone,email,fax,mobile,latitude,longitude,distance_m,rank,retailer_types,premium_partner,expert,premium_flagship,delivery_types,payment_methods,open_now,closes_at,benefits,badges,shop_hours,service_hours,found_via_query
C045214,Götz + Moriz GmbH,https://www.goetzmoriz.com/,Jurastraße 15,,79713,Bad Säckingen,,DE,+49776192053370,saeckingen@goetzmoriz.com,,,47.55076,7.92712,186860,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 17:30 Uhr | Di: |07:00 - 17:30 Uhr | Mi: |07:00 - 17:30 Uhr | Do: |07:00 - 17:30 Uhr | Fr: |07:00 - 17:30 Uhr | Sa: |08:00 - 12:00 Uhr,Mo: |07:00 - 17:30 Uhr | Di: |07:00 - 17:30 Uhr | Mi: |07:00 - 17:30 Uhr | Do: |07:00 - 17:30 Uhr | Fr: |07:00 - 17:30 Uhr | Sa: |08:00 - 12:00 Uhr,"47.20000,5.50000"
C042507,Raab Karcher Baustoffhandel,http://www.raabkarcher.de/freiburg,Tullastr. 66,,79108,Freiburg,,DE,,,,,48.025314,7.846457,198371,,BUILDING_CONSTRUCTION; regular_dealer,True,True,False,,,False,,,excellence-partner; expert-powertools; offline-traditional-trade; premium-partner; regular-dealer,Mo: |09:00 - 18:00 Uhr | Di: |09:00 - 18:00 Uhr | Mi: |09:00 - 18:00 Uhr | Do: |09:00 - 18:00 Uhr | Fr: |09:00 - 18:00 Uhr | Sa: |09:00 - 14:00 Uhr,Mo: |09:00 - 18:00 Uhr | Di: |09:00 - 18:00 Uhr | Mi: |09:00 - 18:00 Uhr | Do: |09:00 - 18:00 Uhr | Fr: |09:00 - 18:00 Uhr | Sa: |09:00 - 14:00 Uhr,"47.20000,5.50000"
C045218,Maier + Kaufmann GmbH,https://www.maier-kaufmann.de/,Tullastraße 11,,77933,Lahr,,DE,+49782190560,info@maier-kaufmann.de,,,48.34117,7.82975,215418,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |07:30 - 12:00 Uhr,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |07:30 - 12:00 Uhr,"47.20000,5.50000"
C042501,Raab Karcher Baustoffhandel,http://www.raabkarcher.de/bernau,Am Schwandbächle 4,,79872,Bernau,Baden-Württemberg,DE,+497675929090,bernau@raabkarcher.de,,,47.795154,8.067282,203884,,BUILDING_CONSTRUCTION; regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |08:30 - 12:30 Uhr,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |08:30 - 12:30 Uhr,"47.20000,5.50000"
C045216,Maier + Kaufmann GmbH,https://www.maier-kaufmann.de/,Eugen-Ensslin-Straße 6,,77694,Kehl,,DE,+497851994130,info@maier-kaufmann.de,,,48.579456,7.808116,230504,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |08:00 - 12:00 Uhr,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |08:00 - 12:00 Uhr,"47.20000,5.50000"
C045215,Maier + Kaufmann GmbH,https://www.maier-kaufmann.de/,Heinrich- Hertz Straße 9,,77656,Offenburg,,DE,+4978196780,info@maier-kaufmann.de,,,48.471366,7.931152,229999,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |08:00 - 13:00 Uhr,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |08:00 - 13:00 Uhr,"47.20000,5.50000"
C045217,Maier + Kaufmann GmbH,https://www.maier-kaufmann.de/,Strickerfeld 16,,77790,Steinach,,DE,+4978327960,info@maier-kaufmann.de,,,48.28465,8.07067,226895,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |07:30 - 13:00 Uhr,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |07:30 - 13:00 Uhr,"47.20000,5.50000"
C045219,E. Wertheimer GmbH - Werkers Welt Baumarkt,https://www.wertheimer.de/,Im Gewerbegebiet 11,,77839,Lichtenau,,DE,+49722795841400,info@wertheimer.de,,,48.72166,7.99751,251383,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:30 - 18:00 Uhr | Di: |07:30 - 18:00 Uhr | Mi: |07:30 - 18:00 Uhr | Do: |07:30 - 18:00 Uhr | Fr: |07:30 - 18:00 Uhr | Sa: |08:00 - 14:00 Uhr,Mo: |07:30 - 18:00 Uhr | Di: |07:30 - 18:00 Uhr | Mi: |07:30 - 18:00 Uhr | Do: |07:30 - 18:00 Uhr | Fr: |07:30 - 18:00 Uhr | Sa: |08:00 - 14:00 Uhr,"47.20000,5.50000"
C045221,E. Wertheimer GmbH,https://www.wertheimer.de/,Karl-Bold-Straße 8,,77855,Achern,,DE,+497841630901300,info@wertheimer.de,,,48.636619,8.053498,248416,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |08:00 - 13:00 Uhr,Mo: |07:00 - 18:00 Uhr | Di: |07:00 - 18:00 Uhr | Mi: |07:00 - 18:00 Uhr | Do: |07:00 - 18:00 Uhr | Fr: |07:00 - 18:00 Uhr | Sa: |08:00 - 13:00 Uhr,"47.20000,5.50000"
C006289,ZWEYGART Fachhandelsgruppe GmbH & Co KG,,Karl-Bold-Straße 1 ,,77855,Achern,,DE,+497841706770,,,,48.638049,8.054189,248556,50,TRADITIONAL_TRADE; regular_dealer,True,True,False,PICKUP,CASH; CREDITCARD; EC_CARD,False,,company.b2b; company.b2c; delivery.deliveryservice; misc.customeradvisoryservice; misc.freeparking; misc.waitingarea,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |Geschlossen,Mo: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |Geschlossen,"47.20000,5.50000"
C042964,B+M Baustoff + Metall Handels-GmbH,https://www.baustoff-metall.de/niederlassungen,Hägenichstr. 11,,77833,Ottersweier,,DE,+497223281420,,,,48.67551,8.11786,254812,,regular_dealer,True,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 17:00 Uhr | Di: |07:00 - 17:00 Uhr | Mi: |07:00 - 17:00 Uhr | Do: |07:00 - 17:00 Uhr | Fr: |07:00 - 15:00 Uhr | Sa: |Geschlossen,Mo: |07:00 - 17:00 Uhr | Di: |07:00 - 17:00 Uhr | Mi: |07:00 - 17:00 Uhr | Do: |07:00 - 17:00 Uhr | Fr: |07:00 - 15:00 Uhr | Sa: |Geschlossen,"47.20000,5.50000"
C252256,Sonepar Deutschland GmbH,,Munzinger Str. 4,,79111,Freiburg im Breisgau-Sankt Georgen,,DE,,,,,47.990064,7.795102,193206,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"47.20000,5.50000"
C174764,Theo Förch GmbH & Co. KG,,Tullastr. 73a,,79108,Freiburg,,DE,0761 59323400,freiburg@foerch.de,,,48.03102,7.84487,198552,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"47.20000,5.50000"
C003501,Alexander Bürkle GmbH & Co. KG,https://alexander-buerkle.com,Robert-Bunsen-Str. 5,,79108,Freiburg,,DE,,,,,48.02932,7.85096,198871,,TRADITIONAL_TRADE; ONLINE_PURE_PLAYER; regular_dealer,False,True,False,NORMAL; PICKUP; DELIVERY_TO_CONSTRUCTION,INVOICE; CASH,False,,company.b2b,construction; expert-powertools; offline-traditional-trade; regular-dealer,,,"47.20000,5.50000"
C011544,Nagel Werkzeug-Maschinen GmbH,,Zinkmattenstr. 6,,79108,Freiburg,,DE,,,,,48.027407,7.856899,199170,,regular_dealer,False,True,False,,,False,,,expert-powertools; offline-traditional-trade; regular-dealer,,,"47.20000,5.50000"
C000876,J. Kessel GmbH & Co. KG,,Landstr. 12,,77694,Kehl-Kork,,DE,,,,,48.567601,7.852569,232138,,regular_dealer,False,True,False,,,False,,,expert-powertools; offline-traditional-trade; regular-dealer,,,"47.20000,5.50000"
C000368,Hermann ASAL GmbH,https://www.asal-baubeschlag.de/,Im Drachenacker 1,,77656,Offenburg,,DE,+49 781 50700,info@asal-baubeschlag.de,+49 781 507140,,48.479432,7.926771,230283,,regular_dealer,False,True,False,PICKUP; HOME_DELIVERY; NORMAL,CASH; EC_CARD; GIROPAY; CREDITCARD; DEBIT; PAYPAL; INVOICE; PAYMENT_IN_ADVANCE,False,,company.b2b; company.b2c; misc.online.appointment; misc.freeparking; misc.repairshop; misc.showroom; delivery.deliveryservice; misc.customeradvisoryservice,expert-powertools; offline-traditional-trade; regular-dealer,Montag - Mittwoch 08:00 bis 12:00 Uhr | |||||13:00 bis 17:00 Uhr | Donnerstag 08:00 bis 12:00 Uhr | |||13:00 bis 18:00 Uhr | Freitag 08:00 bis 12:00 Uhr | | 13:00 bis 16:00 Uhr,Montag - Donnerstag 07:30 bis 12:00 Uhr | |||| 13:00 bis 16:30 Uhr | Freitag 07:30 bis 12:00 Uhr | ||12:30 bis 14:30 Uhr,"47.20000,5.50000"
C174775,Theo Förch GmbH & Co. KG,,Heinrich-Hertz-Straße 10,,77656,Offenburg,,DE,0781 96911400,offenburg@foerch.de,,,48.472362,7.931254,230072,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"47.20000,5.50000"
C042902,Friedrich Streb GmbH - KüchenWelt,https://www.friedrich-streb.de,Freiburger Str. 3,,77652,Offenburg,,DE,+49 781 270,,,,48.475134,7.940044,230775,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"47.20000,5.50000"
C042731,Karcher Karl-Erhart GmbH & Co. KG,https://www.werkzeug-karcher.de,Bahnhofstr. 2,,77866,Rheinau-Freistett,,DE,,,,,48.667209,7.942451,244355,,regular_dealer,False,True,False,,,False,,,expert-powertools; offline-traditional-trade; regular-dealer,,,"47.20000,5.50000"
C249913,Karl Schmiederer ,,Eisenbahnstraße 56,,77871 ,Renchen,,DE,,,,,48.591815,8.00899,242743,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"47.20000,5.50000"
C045750,Eberle-Hald Handel und Dienstleistungen Bühl GmbH,https://www.eberle-hald.de,Fridolin-Stiegler-Straße 11A,,77815,Bühl,,DE,+49722398100,Ndl.Buehl@eberle-hald.de,,,48.70546,8.12734,257461,,regular_dealer,False,True,False,,,False,,,construction; credit-card; expert-powertools; express; invoice; offline-traditional-trade; pickup; regular-dealer,Mo: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |Geschlossen,Mo: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:00 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |Geschlossen,"47.20000,5.50000"
C078511,SWR- Handelsgesellschaft mbH Schweißtechnik- Werkzeuge- Rohrleitungsmaterial,https://www.swr-loerrach.de/,Im Alten 3,,79539,Lörrach,,DE,+49762193110,,,,47.620506,7.667642,169670,,regular_dealer,True,False,False,,,False,,,construction; credit-card; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 15:00 Uhr | Sa: |Geschlossen,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 15:00 Uhr | Sa: |Geschlossen,"47.20000,5.50000"
C045749,Eberle-Hald Handel und Dienstleistungen Metzingen GmbH,https://www.eberle-hald.de,Zeppelinstraße 3,,79331,Teningen,,DE,+49766393090,Ndl.Nimburg@eberle-hald.de,,,48.10783,7.78323,198566,,regular_dealer,True,False,False,,,False,,,construction; credit-card; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |Geschlossen,Mo: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Di: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Mi: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Do: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Fr: |07:30 - 12:00 Uhr und 13:00 - 17:00 Uhr | Sa: |Geschlossen,"47.20000,5.50000"
C042853,J. W. Zander GmbH & Co. KG,https://www.zander-gruppe.de,Einsteinstr. 5,,79108,Freiburg,,DE,+497615140322,,,,48.02941,7.83638,197908,,ONLINE_PURE_PLAYER; regular_dealer,True,False,False,PICKUP; DELIVERY_TO_CONSTRUCTION; EXPRESS; NORMAL,EC_CARD; CREDITCARD; DEBIT; PAYPAL; INVOICE; BANK_TRANSFER,False,,company.b2b; delivery.deliveryservice; misc.wifi,construction; credit-card; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,"Montag-Donnerstag |7:30-17:00 Uhr, Freitag 7:30-15:00 Uhr","Montag-Donnerstag |7:30-17:00 Uhr, Freitag 7:30-15:00 Uhr","47.20000,5.50000"
C045209,Götz + Moriz GmbH,https://www.goetzmoriz.com/,Mauermattenstraße 10,,79183,Waldkirch,,DE,+49768140343550,waldkirch@goetzmoriz.com,,,48.0875,7.94432,207993,,regular_dealer,True,False,False,,,False,,,construction; credit-card; express; invoice; offline-traditional-trade; pickup; premium-partner; regular-dealer,Mo: |07:00 - 17:30 Uhr | Di: |07:00 - 17:30 Uhr | Mi: |07:00 - 17:30 Uhr | Do: |07:00 - 17:30 Uhr | Fr: |07:00 - 17:30 Uhr | Sa: |08:00 - 12:00 Uhr,Mo: |07:00 - 17:30 Uhr | Di: |07:00 - 17:30 Uhr | Mi: |07:00 - 17:30 Uhr | Do: |07:00 - 17:30 Uhr | Fr: |07:00 - 17:30 Uhr | Sa: |08:00 - 12:00 Uhr,"47.20000,5.50000"
