dealer_id,name,website,street,street2,zip,city,province,country,phone,email,fax,mobile,latitude,longitude,distance_m,rank,retailer_types,premium_partner,expert,premium_flagship,delivery_types,payment_methods,open_now,closes_at,benefits,badges,shop_hours,service_hours,found_via_query
C073440,QUINCAILLERIE ANGLES,,ZAE NARROSSE - ROUTE DE BOYS,,40180,NARROSSE,,FR,,,,,43.699988,-1.030756,433524,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C073442,TEREVA,,17 RUE D  OSSAU,,40180,NARROSSE,,FR,+33558493580,,,,43.698468,-1.02465,433818,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C073468,BERNARD PAGES,,140 RUE DE LA CANTERE,,40990,ST VINCENT DE PAUL,,FR,,,,,43.742314,-1.017603,437188,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C074770,MESPLEDE,,ROUTE DE PAU,,64300,ORTHEZ,,FR,,,,,43.479115,-0.743649,438805,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C074761,C C L  PAU,https://ccl.fr/agence/pau,14 CHEMIN DES TROIS PONTS,,64230,LESCAR,,FR,+33559776060,,,,43.322416,-0.440486,451249,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Ma: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Me: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Je: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Ve: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Sa: fermée | Di: fermée,Lu: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Ma: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Me: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Je: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Ve: |08:00 - 12:00 heure et 14:00 - 17:30 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C074749,MIDI PYRENEES SCELLE,https://prolians.fr/?utm_source=GMB&utm_medium=organic,13 AV. J.CURIE ZONE INDUSPAL,,64140,LONS,,FR,,,,,43.309293,-0.428312,451429,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C074760,SAFIM SLM,,ZI INDUSPAL RUE D ARSONVAL,,64230,LESCAR,,FR,+33559928078,,,,43.315981,-0.430617,451615,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C074751,RUBIX PAU,,ZI INDUSPAL AV ANDRE MARIE AMPERE,,64140,LONS,,FR,,,,,43.315981,-0.430617,451615,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C137589,FOUSSIER PAU,,5 AVENUE JOSEPH MARIE JACQUARD,,64140,LONS,,FR,,,,,43.309739,-0.424964,451691,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072891,PORTALET QUINCAILLER,,1051 BOULEVARD DE L INDUSTRIE,,33260,LA TESTE DE BUCH,,FR,,,,,44.608641,-1.129762,494898,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C197537,CACC BERNARD PAGES,,640 BOULEVARD DE L INDUSTRIE,,33260,LA TESTE DE BUCH,,FR,,,,,44.612477,-1.12968,495213,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072889,TEREVA,,501 AVENUE GUSTAVE EFFEIL,,33260,LA TESTE DE BUCH,,FR,+33556224990,,,,44.611071,-1.12702,495244,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072885,TRAPY,,66 RUE ALBERT EINSTEIN,,33260,LA TESTE DE BUCH,,FR,,,,,44.606395,-1.121704,495155,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C137122,FOUSSIER ARCACHON,,90 RUE MARCEL DASSAULT,,33260,LA TESTE DE BUCH,,FR,,,,,44.611207,-1.123131,495466,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072978,TEREVA,,41 RUE DU TEMPLE,,33740,ARES,,FR,,,,,44.77653,-1.122439,509009,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C073431,TEREVA,,15 RUE GENERAL MOINIER,,40000,MONT DE MARSAN,,FR,,,,,43.908407,-0.467578,483725,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C073428,PORTALET QUINCAILLER,https://quincaillerieportalet.fr/,1009 RUE DE LA FERME DU CARBOUE,,40000,MONT DE MARSAN,,FR,,,,,43.902443,-0.461937,483713,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Ma: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Me: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Je: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,Lu: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Ma: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Me: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Je: |07:30 - 12:00 heure et 13:30 - 18:00 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072974,QUINCAILLERIE SETIN,,11 AVENUE DE LA GRANDE SEMAINE PARC,,33700,MERIGNAC,,FR,,,,,44.85293,-0.683503,538916,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072960,MIDI PYRENEES SCELLE,https://prolians.fr/?utm_source=GMB&utm_medium=organic,30 AV DE LA GRANGE NOIRE - ZI PHARE,,33700,MERIGNAC,,FR,,,,,44.854037,-0.678326,539290,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Ma: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Me: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Je: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,Lu: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Ma: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Me: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Je: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072861,FOUSSIER MERIGNAC,https://foussier.fr/nos-magasins-et-points-de-retrait/foussier-merignac/100,PARC D'AC LA MORANDIER 3 RUE COPERN,,33185,LE HAILLAN,,FR,,,,,44.858592,-0.680447,539534,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:00 - 17:00 heure | Ma: |07:00 - 17:00 heure | Me: |07:00 - 17:00 heure | Je: |07:00 - 17:00 heure | Ve: |07:00 - 16:00 heure | Sa: fermée | Di: fermée,Lu: |07:00 - 17:00 heure | Ma: |07:00 - 17:00 heure | Me: |07:00 - 17:00 heure | Je: |07:00 - 17:00 heure | Ve: |07:00 - 16:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072966,TRAPY AGENCE DE MERI,,13 RUE FRANCOIS ARAGO ZI DU PHARE,,33700,MERIGNAC,,FR,,,,,44.855114,-0.676054,539501,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C197549,TEREVA,,AVENUE GUSTAVE EFFEIL  ZI DU PHARE,,33700,MERIGNAC,,FR,,,,,44.849993,-0.671803,539330,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072968,QUINCAILLERIE PORTAL,,RUE ALESSANDRO VOLTA BP 80 215,,33700,MERIGNAC,,FR,,,,,44.85349,-0.673445,539516,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072970,QUINCAILLERIE ANGLES,https://quincaillerie-angles.fr/,7 AVENUE GUSTAVE EIFFEL,,33700,MERIGNAC,,FR,,,,,44.85144,-0.669545,539569,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:00 - 17:00 heure | Ma: |07:00 - 17:00 heure | Me: |07:00 - 17:00 heure | Je: |07:00 - 17:00 heure | Ve: |07:00 - 16:00 heure | Sa: fermée | Di: fermée,Lu: |07:00 - 17:00 heure | Ma: |07:00 - 17:00 heure | Me: |07:00 - 17:00 heure | Je: |07:00 - 17:00 heure | Ve: |07:00 - 16:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C197548,RUBIX MERIGNAC,,14 RUE FARADAY,,33700,MERIGNAC,,FR,,,,,44.856413,-0.670985,539884,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072959,BERNARD PAGES,https://prolians.fr/?utm_source=GMB&utm_medium=organic,ZI DU PHARE-28 AVE GUSTAVE EIFFEL,,33700,MERIGNAC,,FR,,,,,44.856927,-0.668654,540053,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,Lu: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072907,LEGALLAIS BORDEAUX,https://legallais.com/point-de-vente/bordeaux?utm_source=Google&utm_medium=Google_My_Business&utm_campaign=Points-de-Vente,AVENUE MAGUDAS,,33320,EYSINES-BORDEAUX,,FR,,,,,44.857919,-0.663702,540406,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:00 - 12:00 heure et 13:30 - 16:30 heure | Sa: fermée | Di: fermée,Lu: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:00 - 12:00 heure et 13:30 - 16:30 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072846,TRAPY BEGLES,,11 RUE DU LUGAN,,33130,BEGLES,,FR,,,,,44.788869,-0.536849,542102,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072847,FOUSSIER BORDEAUX,https://foussier.fr/nos-magasins-et-points-de-retrait/foussier-bordeaux/67,RUE CHARLES TELLIER,,33130,BEGLES,,FR,,,,,44.790289,-0.536109,542254,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:00 - 17:00 heure | Ma: |07:00 - 17:00 heure | Me: |07:00 - 17:00 heure | Je: |07:00 - 17:00 heure | Ve: |07:00 - 16:00 heure | Sa: fermée | Di: fermée,Lu: |07:00 - 17:00 heure | Ma: |07:00 - 17:00 heure | Me: |07:00 - 17:00 heure | Je: |07:00 - 17:00 heure | Ve: |07:00 - 16:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072848,TEREVA,,ZAC DE TARTIFUME RUE DENIS PAPIN,,33130,BEGLES,,FR,,,,,44.791258,-0.532175,542552,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072849,BERNARD PAGES CACC,https://prolians.fr/?utm_source=GMB&utm_medium=organic,ZI TARTIFUME - RUE FRERES LUMIERE,,33130,BEGLES,,FR,,,,,44.796911,-0.529747,543127,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:00 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,Lu: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:00 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:00 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072850,COPAGIR SA,,212 AVENUE DU MARECHAL LECLERC,,33130,BEGLES,,FR,+33787535851,,,,44.814671,-0.539714,543939,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072913,RUBIX BORDEAUX,https://fr.rubix.com/,47 CHEMIN DU PORT DE L'HOMME,,33360,LATRESNE,,FR,,,,,44.785109,-0.504346,543659,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Ma: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Me: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Je: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Ve: |08:00 - 12:00 heure et 14:00 - 16:00 heure | Sa: fermée | Di: fermée,Lu: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Ma: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Me: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Je: |08:00 - 12:00 heure et 13:45 - 17:30 heure | Ve: |08:00 - 12:00 heure et 14:00 - 16:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072900,TEREVA,https://tereva-direct.fr/document/A-394606--agence-tereva-bordeaux-nord?utm_source=GooglemyBusiness&utm_medium=organic,233 BOULEVARD ALFRED DANEY,,33300,BORDEAUX,,FR,,,,,44.870868,-0.565401,546886,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,Lu: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,Lu: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ma: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Me: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Je: |07:30 - 12:00 heure et 13:30 - 17:30 heure | Ve: |07:30 - 12:00 heure et 13:30 - 17:00 heure | Sa: fermée | Di: fermée,"41.30000,-5.20000"
C072898,SAFIM-DEXIS,,ZE A.DANEY - 2 RUE SURCOUF - BP 217,,33300,BORDEAUX,,FR,+33557106264,,,,44.877582,-0.556063,547934,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072901,RENE LEDOUX BORDEAUX,,30 RUR GEORGES BARRES,,33300,BORDEAUX,,FR,,,,,44.890464,-0.546693,549469,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072841,MABEO,,12 RUE EDMOND BESSE,,33000,BORDEAUX,,FR,+33556505730,,,,44.886732,-0.543488,549354,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C249997,DC PLASTIQUES,,ZI BORDEAUX NORD - 16 RUE R. MAGNE,,33000,BORDEAUX,,FR,,,,,44.888005,-0.543772,549438,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C249951,SMT,,AVENUE DU DR SCHINAZI,,33000,BORDEAUX,,FR,,,,,44.886689,-0.541327,549471,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C072918,MPS ARTIGUES,,61 AVENUE DE L'ILE DE FRANCE,,33370,ARTIGUES PRES BORDEAUX,,FR,,,,,44.842019,-0.49633,548512,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C197543,BERTON,,33 RUE PASCAL,,33370,TRESSES,,FR,,,,,44.838359,-0.486724,548771,,regular_dealer,False,True,False,,,False,,,expert-powertools; regular-dealer,,,"41.30000,-5.20000"
C074743,POINT P URRUGNE,,RN 10,,64122,URRUGNE,,FR,,,,,43.361822,-1.719347,366566,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074780,CEDEO CIBOURE AG 399,,13 AVENUE GABRIEL DELAUNAY,,64500,CIBOURE,,FR,,,,,43.381469,-1.666912,371259,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074779,SARL BRIKOLUZ,,5 ET 7 AVE JAUREGUIBERRY,,64500,ST JEAN DE LUZ,,FR,,,,,43.387587,-1.660069,372112,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074776,CBA MATERIAUX POINT,,ZI DE LAYATZ,,64500,ST JEAN DE LUZ,,FR,,,,,43.399269,-1.640009,374188,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074778,QUINCAILLERIE DONIBA,,215 RUE DES ARTISANS,,64500,ST JEAN DE LUZ,,FR,,,,,43.403139,-1.627576,375248,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C197813,PARTEDIS,,124 AVENUE DE JALDAY,,64500,ST JEAN DE LUZ,,FR,,,,,43.406315,-1.624284,375673,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074777,CHAUSSON MATERIAUX,,ZAC JALDAY  RUE DE L'INDUSTRIE,,64500,ST JEAN DE LUZ,,FR,,,,,43.406644,-1.622637,375801,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074756,CHAUSSON MATERIAUX R,,37 ALLEE DU MOURA,,64200,BIARRITZ,,FR,,,,,43.460475,-1.539809,384749,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074757,DI MA BA,,48 AV VICTORIA ENTREE F RESIDENCE R,,64200,BIARRITZ,,FR,+33559245010,,,,43.485008,-1.547773,385903,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C076773,M+ MATERIAUX,,37 AV DE LA ROCHEFOUCAULD,,64600,ANGLET,,FR,+33559037433,,,,43.485882,-1.543885,386211,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074782,CBA MATERIAUX POINT,,92 RUE DES QUATRES CANTONS,,64600,ANGLET,,FR,,,,,43.4881,-1.526406,387477,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074754,CBA MATERIAUX POINT,,Z.A. PLANUYA,,64200,ARCANGUES,,FR,,,,,43.426914,-1.485644,386001,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C197815,ESPACE MATERIAUX,,8 RUE MARYSE BASTIE,,64600,ANGLET,,FR,,,,,43.463177,-1.503437,387267,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C070956,LEROY MERLIN FRANCE,,AVENUE DU 8 MAI 1945,,64100,BAYONNE,,FR,+33559314760,,,,43.463176,-1.491166,388057,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C197812,RICHARDSON AG CAMBO,,932 ROND POINT DE L'OSPITALIA,,64480,LARRESSORE,,FR,,,,,43.383816,-1.445693,385788,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074775,DURRUTY MATERIAUX,,RD 932,,64480,LARRESSORE,,FR,,,,,43.382769,-1.442895,385904,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074783,CEDEO ANGLET AG 3965,,ZI DES PONTOTS,,64600,ANGLET,,FR,,,,,43.495295,-1.496877,389853,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C066018,CASTORAMA ANGLET,,ZONE DE JORLIS - BLD DU BAB,,64600,ANGLET,,FR,+33559572121,,,,43.50055,-1.49358,390420,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074730,POINT P BAYONNE,,BOULEVARD DU BAB,,64100,BAYONNE,,FR,,,,,43.496712,-1.486547,390610,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074735,CHANTIER BATEG DANIE,,Z I DES PONTOTS BD BAB,,64100,BAYONNE,,FR,+33559030470,,,,43.496712,-1.486547,390610,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074728,KDI DEPARTEMENT BERA,,Z I DES PONTOTS BD BAB,,64100,BAYONNE,,FR,+33559030470,,,,43.496712,-1.486547,390610,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C137638,LETOILE,,13 RUE PIERRE SEMARD,,40220,TARNOS,,FR,,,,,43.533469,-1.492857,392707,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074733,DURRUTY MATERIAUX,,14 AVENUE DU MARECHAL JUIN,,64100,BAYONNE,,FR,,,,,43.491333,-1.45918,392004,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074731,DECOCERAM BAYONNE,,54 AVENUE LOUIS DE FOIX,,64100,BAYONNE,,FR,+33559552536,,,,43.508474,-1.467625,392617,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C197807,POINT P CARRELAGE,,54 AVENUE LOUIS DE FOIX,,64100,BAYONNE,,FR,,,,,43.508474,-1.467625,392617,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074734,OREXAD BRAMMER BAYON,,ZONE SAINT FREDERIC 22 AV BENJAMIN,,64100,BAYONNE,,FR,+33559583259,,,,43.486596,-1.453929,392024,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074732,CEDEO BAYONNE AG 475,,ZA ST FREDERIC - 26 RUE CHALIBARDO,,64100,BAYONNE,,FR,,,,,43.487709,-1.450972,392289,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074736,STOCK MAN PLATEFORME,,48 AVENUE BENJAMIN GOMEZ,,64100,BAYONNE,,FR,+33559506763,,,,43.487017,-1.450231,392291,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074737,COTE BASQUE AFFUTAGE,,ZA ST FREDERIC,,64100,BAYONNE,,FR,+33559032044,,,,43.489553,-1.450526,392441,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
C074787,LEFORT DECORATION,,ZI DE MOUGUERRE CENTRE DE FRET,,64990,MOUGUERRE,,FR,+33559318929,,,,43.487095,-1.425374,393899,,regular_dealer,False,False,False,,,False,,,regular-dealer,,,"41.30000,-5.20000"
